ID,NAME,AGE,ADDRESS
1872,Louella,26,Koulikoro
1873,Pamella,26,Surat
1874,Deirdre,26,Charlotte
1875,Chickie,26,Porto
1876,Ada,30,Beijing
1877,Roz,28,Serekunda
1878,Rani,25,Magadan
1879,Laurene,25,Zürich
1880,Jsandye,27,Hobart
1881,Constance,29,Douala
1882,Georgetta,26,Wonsan
1883,Kathi,27,Austin
1884,Benita,25,Anchorage
1885,Robbi,28,Santa Cruz de la Sierra
1886,Celestyna,25,Toronto
1887,Lucy,28,Santiago
1888,Kirbee,26,El Paso
1889,Edee,28,Macapá
1890,Brynna,28,Cartagena
1891,Tomasina,30,Gaza
1892,Mara,25,Melekeok
1893,Alleen,30,Salt Lake City
1894,Candi,29,Port Elizabeth
1895,Emilia,26,Surabaya
1896,Oralee,25,Hanga Roa
1897,Kathy,27,Tianjin
1898,Marleah,30,Bishkek
1899,Tiffie,29,Maseru
1900,Elmira,29,Mersin
1901,Hettie,29,Nagoya
1902,Letizia,25,La Paz
1903,Alejandra,28,Cusco
1904,Beth,28,Johor Bahru
1905,Devina,25,Dongguan
1906,Kylynn,28,Kunming
1907,Jany,27,Ouagadougou
1908,Lucy,30,Portland
1909,Harmonia,30,Petropavlovsk-Kamchatsky
1910,Suzette,29,Punta Arenas
1911,Paola,30,Assis
1912,Daphne,30,Kandahar
1913,Mahalia,30,Jayapura
1914,Chandra,26,Cairns
1915,Candi,27,Valparaíso
1916,Alyssa,27,Kolkata
1917,Caressa,27,Saint Petersburg
1918,Anica,26,Virginia Beach
1919,Merle,27,Amsterdam
1920,Fidelia,25,Durban
1921,Elora,26,Tartu
1922,Dorene,27,Adamstown
1923,Kial,27,Jaipur
1924,Shauna,30,Antwerp
1925,Sallie,28,Zamboanga City
1926,Ginnie,27,Islamabad
1927,Raf,25,Bandung
1928,Sidoney,29,Guwahati
1929,Livvyy,30,Washington
1930,Tamqrah,28,Xining
1931,Talya,27,Dongguan
1932,Karolina,26,Gaborone
1933,Dania,30,Djibouti (city)
1934,Tybie,29,Gaza
1935,Ninnetta,27,Kuwait City
1936,Maisey,28,Skopje
1937,Farrah,26,Qingdao
1938,Cindelyn,30,Campinas
1939,Karly,26,Hangzhou
1940,Sandie,29,Iquitos
1941,Althea,25,Basra
1942,Belinda,29,São Tomé
1943,Tomasina,27,Geelong
1944,Selia,29,Naples
1945,Fina,26,Mersin
1946,Veda,27,Mumbai
1947,Nanete,29,Buffalo
1948,Kristan,27,Tampa
1949,Valera,26,Algiers
1950,Katuscha,25,Quetzaltenango
1951,Alejandra,25,The Hague
1952,Amelia,25,Vilnius
1953,Chere,25,Punta Arenas
1954,Tracey,29,Bilbao
1955,Beth,27,Cebu City
1956,Elyssa,28,Stuttgart
1957,Libbie,28,Muscat
1958,Rayna,26,Changchun
1959,Kassey,29,Pittsburgh
1960,Kirbee,26,Andorra la Vella
1961,Marcy,28,Curitiba
1962,Alyda,29,Kanpur
1963,Danny,26,New Delhi
1964,Kathi,29,Asunción
1965,Chastity,30,Astana
1966,Jean,29,Dammam
1967,Pearline,26,Chuí
1968,Marylou,30,Guatemala City
1969,Lulita,29,Santiago
1970,Phylis,26,Surabaya
1971,Vere,26,Manila
1972,Lusa,28,Brasília
1973,Dorothy,25,Riverside
1974,Ernesta,30,Fukuoka
1975,Jolyn,30,Kabul
1976,Luci,25,Kandy
1977,Molli,29,Townsville
1978,Ivett,30,Aberdeen
1979,Brynna,29,Harbin
1980,Dorothy,29,Dammam
1981,Carolina,28,Ljubljana
1982,Mireielle,25,Denver
1983,Dawn,30,Harare
1984,Pollyanna,29,Harare
1985,Babita,29,Perth
1986,Wendi,28,Dhaka
1987,Zsa Zsa,29,Newcastle
1988,Maryellen,27,La Paz
1989,Hollie,30,Kathmandu
1990,Flory,25,San Diego
1991,Felice,30,The Hague
1992,Rosaline,30,Batticaloa
1993,Gusella,30,Santiago de Cuba
1994,Lonnie,28,Dushanbe
1995,Verla,28,Srinagar
1996,Rosanne,29,Ljubljana
1997,Tarra,27,Surabaya
1998,Tiffie,30,Dededo
1999,Janis,26,Tórshavn
2000,Latisha,28,Hamilton
2001,Alleen,30,Sarajevo
2002,Ingrid,30,Las Vegas
2003,Frances,25,Amsterdam
2004,Lory,26,Bratislava
2005,Kelly,27,Antofagasta
2006,Fernande,28,Bandung
2007,Steffane,26,Ürümqi
2008,Lexine,29,Chennai
2009,Tybie,28,Las Palmas de Gran Canaria
2010,Margette,27,San Francisco
2011,Odessa,28,Bangkok
2012,Mady,30,St. George's
2013,Lynde,29,Riyadh
2014,Laurene,29,Manchester
2015,Tonia,25,Roseau
2016,Lily,28,Port of Spain
2017,Tamqrah,28,Dresden
2018,Linet,25,Canberra
